NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX_	15		Rejected!	
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	69	16		
REACTOME_DAP12_INTERACTIONS	45		Rejected!	
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	98	36		
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	26		Rejected!	
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	32		Rejected!	
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_	16		Rejected!	
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	44		Rejected!	
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	23		Rejected!	
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	32		Rejected!	
REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN	9		Rejected!	
REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION_	7		Rejected!	
REACTOME_VISUAL_PHOTOTRANSDUCTION	100	36		
REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	12		Rejected!	
REACTOME_MUCOPOLYSACCHARIDOSES	11		Rejected!	
REACTOME_ANCHORING_FIBRIL_FORMATION	15		Rejected!	
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	102	24		
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	75	16		
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS	18		Rejected!	
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	74		Rejected!	
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS	7		Rejected!	
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R_	54		Rejected!	
REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE	8		Rejected!	
REACTOME_SELENOAMINO_ACID_METABOLISM	118	99		
REACTOME_DAP12_SIGNALING	29		Rejected!	
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP_	42	22		
REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R	9		Rejected!	
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS	13		Rejected!	
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION_	23		Rejected!	
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	186	79		
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION	10		Rejected!	
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	191	99		
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	11		Rejected!	
REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	10		Rejected!	
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE	11		Rejected!	
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	126	56		
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES	11		Rejected!	
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE	34		Rejected!	
REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA	11		Rejected!	
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	236	128		
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	126		Rejected!	
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP_	112		Rejected!	
REACTOME_CELLULAR_SENESCENCE	198	34		
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF_	17		Rejected!	
REACTOME_ONCOGENE_INDUCED_SENESCENCE	35		Rejected!	
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	80	16		
REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH	9		Rejected!	
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY	13		Rejected!	
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	87	35		
REACTOME_SIGNALING_BY_LEPTIN	11		Rejected!	
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER	58		Rejected!	
REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER	5		Rejected!	
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	17		Rejected!	
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	12		Rejected!	
REACTOME_INSULIN_PROCESSING	27		Rejected!	
REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT	7		Rejected!	
REACTOME_STIMULI_SENSING_CHANNELS	107		Rejected!	
REACTOME_EPH_EPHRIN_SIGNALING	92	48		
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER	15		Rejected!	
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	71		Rejected!	
REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE	5		Rejected!	
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	87	23		
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	86	20		
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	136	58		
REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION	10		Rejected!	
REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION	13		Rejected!	
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	22		Rejected!	
REACTOME_PEPTIDE_HORMONE_METABOLISM	90	28		
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	53	37		
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	7		Rejected!	
REACTOME_SUMOYLATION	187	65		
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	19		Rejected!	
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	76	47		
REACTOME_LAMININ_INTERACTIONS	30	18		
REACTOME_SYNDECAN_INTERACTIONS	27	19		
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	59	31		
REACTOME_ECM_PROTEOGLYCANS	76	35		
REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS	6		Rejected!	
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS	19		Rejected!	
REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS	6		Rejected!	
REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1_	5		Rejected!	
REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9_	7		Rejected!	
REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED	6		Rejected!	
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	77	38		
REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION_	7		Rejected!	
REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION	5		Rejected!	
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	15		Rejected!	
REACTOME_HDACS_DEACETYLATE_HISTONES	94		Rejected!	
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	71		Rejected!	
REACTOME_HDMS_DEMETHYLATE_HISTONES	50		Rejected!	
REACTOME_HATS_ACETYLATE_HISTONES	142	18		
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	79	19		
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO	10		Rejected!	
REACTOME_GLYCOGEN_STORAGE_DISEASES	16		Rejected!	
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS	20		Rejected!	
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	39	27		
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	26		Rejected!	
REACTOME_CHROMATIN_MODIFYING_ENZYMES	274	50		
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN	13		Rejected!	
REACTOME_TRP_CHANNELS	28		Rejected!	
REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM	14		Rejected!	
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	22		Rejected!	
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	37	29		
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	36	28		
REACTOME_LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER	7		Rejected!	
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER	8		Rejected!	
REACTOME_GLYCOGEN_SYNTHESIS	16		Rejected!	
REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM	8		Rejected!	
REACTOME_REGULATION_BY_C_FLIP	11		Rejected!	
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	82	56		
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	57	32		
REACTOME_HSF1_ACTIVATION	31	17		
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	101	67		
REACTOME_ATTENUATION_PHASE	28		Rejected!	
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	38	18		
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	28		Rejected!	
REACTOME_METABOLISM_OF_POLYAMINES	59	46		
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	11		Rejected!	
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	33		Rejected!	
REACTOME_INTEGRIN_SIGNALING	27	15		
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS_	15		Rejected!	
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	41	18		
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	20		Rejected!	
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	8		Rejected!	
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	8		Rejected!	
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	8		Rejected!	
REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1	8		Rejected!	
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2	14		Rejected!	
REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15	8		Rejected!	
REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D_	8		Rejected!	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	362	131		
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	15		Rejected!	
REACTOME_SIGNALING_BY_GPCR	1184	130		
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS_	330	16		
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS_	94		Rejected!	
REACTOME_NETRIN_1_SIGNALING	50	15		
REACTOME_NEPHRIN_FAMILY_INTERACTIONS	23		Rejected!	
REACTOME_SEMAPHORIN_INTERACTIONS	64	31		
REACTOME_L1CAM_INTERACTIONS	121	56		
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	63	24		
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	197	15		
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	42		Rejected!	
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	12		Rejected!	
REACTOME_DSCAM_INTERACTIONS	11		Rejected!	
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	218	152		
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	42		Rejected!	
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	15		Rejected!	
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS	17		Rejected!	
REACTOME_DISEASES_OF_GLYCOSYLATION	143	43		
REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA	9		Rejected!	
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	24	24		
REACTOME_TRNA_AMINOACYLATION	42	40		
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	21	19		
REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS	5		Rejected!	
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	58		Rejected!	
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	81	30		
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	95	35		
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	29		Rejected!	
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	27		Rejected!	
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	12		Rejected!	
REACTOME_PERK_REGULATES_GENE_EXPRESSION	32		Rejected!	
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES	50	27		
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR_	92	41		
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES	10		Rejected!	
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	84		Rejected!	
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS_	124	55		
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	42		Rejected!	
REACTOME_OLFACTORY_SIGNALING_PATHWAY	400		Rejected!	
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1_	20		Rejected!	
REACTOME_TRANSPORT_OF_SMALL_MOLECULES	729	211		
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	103	70		
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	53		Rejected!	
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	146	71		
REACTOME_VASOPRESSIN_LIKE_RECEPTORS	6		Rejected!	
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	74	26		
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES	20		Rejected!	
REACTOME_CD28_CO_STIMULATION	33	15		
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	22		Rejected!	
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	12		Rejected!	
REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS	8		Rejected!	
REACTOME_CTLA4_INHIBITORY_SIGNALING	21		Rejected!	
REACTOME_ALPHA_OXIDATION_OF_PHYTANATE	6		Rejected!	
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION	31	27		
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	9		Rejected!	
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	43		Rejected!	
REACTOME_PD_1_SIGNALING	28		Rejected!	
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	33	21		
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	26	15		
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	23		Rejected!	
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	11		Rejected!	
REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC	10		Rejected!	
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	39	20		
REACTOME_STRIATED_MUSCLE_CONTRACTION	36		Rejected!	
REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS	5		Rejected!	
REACTOME_DOPAMINE_RECEPTORS	5		Rejected!	
REACTOME_SEROTONIN_RECEPTORS	12		Rejected!	
REACTOME_ADRENOCEPTORS	9		Rejected!	
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	68		Rejected!	
REACTOME_PEROXISOMAL_LIPID_METABOLISM	29	24		
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS	16		Rejected!	
REACTOME_PROTEIN_FOLDING	102	46		
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	15		Rejected!	
REACTOME_LEUKOTRIENE_RECEPTORS	5		Rejected!	
REACTOME_PROSTANOID_LIGAND_RECEPTORS	9		Rejected!	
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	22		Rejected!	
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	22		Rejected!	
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	25		Rejected!	
REACTOME_RAP1_SIGNALLING	16		Rejected!	
REACTOME_SIGNAL_AMPLIFICATION	33		Rejected!	
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	19		Rejected!	
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	42	25		
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	29		Rejected!	
REACTOME_EPHRIN_SIGNALING	19		Rejected!	
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	51	17		
REACTOME_MUSCLE_CONTRACTION	205	48		
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	32		Rejected!	
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	31		Rejected!	
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	16		Rejected!	
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	14		Rejected!	
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	16		Rejected!	
REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION	10		Rejected!	
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	28		Rejected!	
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA	119	32		
REACTOME_CIRCADIAN_CLOCK	70	17		
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION	11		Rejected!	
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	23		Rejected!	
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_	13		Rejected!	
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	24		Rejected!	
REACTOME_SIALIC_ACID_METABOLISM	33		Rejected!	
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS	35	26		
REACTOME_CA2_PATHWAY	62	15		
REACTOME_PCP_CE_PATHWAY	92	58		
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS	30		Rejected!	
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	216	28		
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	80	19		
REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION	8		Rejected!	
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	20		Rejected!	
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	19		Rejected!	
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	17		Rejected!	
REACTOME_P2Y_RECEPTORS	12		Rejected!	
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	16		Rejected!	
REACTOME_PLATELET_HOMEOSTASIS	86	21		
REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS	12		Rejected!	
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	28		Rejected!	
REACTOME_CGMP_EFFECTS	16		Rejected!	
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	542	18		
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	25		Rejected!	
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	77		
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	48		Rejected!	
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	14		Rejected!	
REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS	8		Rejected!	
REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND	10		Rejected!	
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING	10		Rejected!	
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	33		Rejected!	
REACTOME_NCAM1_INTERACTIONS	42		Rejected!	
REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS	14		Rejected!	
REACTOME_OPSINS	9		Rejected!	
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS	10		Rejected!	
REACTOME_TIGHT_JUNCTION_INTERACTIONS	30		Rejected!	
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	33		Rejected!	
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_	40		Rejected!	
REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	7		Rejected!	
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	65		Rejected!	
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	19		Rejected!	
REACTOME_REGULATION_OF_INSULIN_SECRETION	78	22		
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	86		Rejected!	
REACTOME_BICARBONATE_TRANSPORTERS	10		Rejected!	
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	106		Rejected!	
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	44		Rejected!	
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	250	32		
REACTOME_METAL_ION_SLC_TRANSPORTERS	26		Rejected!	
REACTOME_SODIUM_CALCIUM_EXCHANGERS	11		Rejected!	
REACTOME_SODIUM_PROTON_EXCHANGERS	9		Rejected!	
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG	5		Rejected!	
REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS	7		Rejected!	
REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS	9		Rejected!	
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	68		Rejected!	
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	76		Rejected!	
REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS	9		Rejected!	
REACTOME_SODIUM_COUPLED_PHOSPHATE_COTRANSPORTERS	5		Rejected!	
REACTOME_SPHINGOLIPID_METABOLISM	89	28		
REACTOME_ACTIVATION_OF_RAC1	13		Rejected!	
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO	10		Rejected!	
REACTOME_INACTIVATION_OF_CDC42_AND_RAC1	8		Rejected!	
REACTOME_ORGANIC_ANION_TRANSPORTERS	10		Rejected!	
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING	8		Rejected!	
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	24		Rejected!	
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	56	33		
REACTOME_DEADENYLATION_OF_MRNA	25		Rejected!	
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	16		Rejected!	
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	15		Rejected!	
REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING	12		Rejected!	
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	43		Rejected!	
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS	13		Rejected!	
REACTOME_PLATELET_SENSITIZATION_BY_LDL	17		Rejected!	
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	35	22		
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	56	40		
REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS	5		Rejected!	
REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT	6		Rejected!	
REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION	8		Rejected!	
REACTOME_ZINC_TRANSPORTERS	17		Rejected!	
REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY	7		Rejected!	
REACTOME_RECYCLING_PATHWAY_OF_L1	49	24		
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	21		Rejected!	
REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	8		Rejected!	
REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA	15		Rejected!	
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY	10		Rejected!	
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	19		Rejected!	
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE	12		Rejected!	
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE	8		Rejected!	
